  What happened to saving pictures on discord app directly instead of going to a chrome page? I used to be able to but not anymore,"[0.3, 0.5125]","[0.0, 0.922, 0.078]",2
  you guys are amazing  i love the discord app my team and i have used it since day 1,"[0.55, 0.75]","[0.338, 0.549, 0.114]",3
  lol funny how i had JUST downloaded the discord app just like that,"[0.525, 0.85]","[0.434, 0.423, 0.143]",2
  -backflips onto discord app- mfw i didnt even get the notification ASDFGHJKL,"[0.0, 0.0]","[0.0, 0.787, 0.213]",1
" ""Got the Discord app","[0.0, 0.0]","[0.0, 0.526, 0.474]",2
 So happy Discord has direct calls now! The app is now legitly all I ever wanted! &lt;3,"[0.478125, 0.7]","[0.212, 0.649, 0.138]",3
" "" hey discord! great app. I have some submissions for loading sayings","[0.8, 0.75]","[0.291, 0.53, 0.179]",2
  Oh...so discord is like an app or something? Or is it on twottwr,"[0.0, 0.0]","[0.154, 0.679, 0.167]",1
 I'm 95% sure I joined  discord....my mobile app is telling me I didn't...i think it's lying...,"[0.5, 0.8888888888888888]","[0.15, 0.85, 0.0]",1
 the steam app is so bad i might just use discord to talk to ppl instead,"[-0.6999999999999998, 0.6666666666666666]","[0.0, 0.644, 0.356]",1
  I downloaded the app but I|ve still got no clue how discord actually works... :'),"[0.0, 0.1]","[0.204, 0.505, 0.291]",2
 the discord app is really clean and nice actually,"[0.32222222222222224, 0.6000000000000001]","[0.41, 0.407, 0.183]",3
" ""Hi","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  C:\Users\PirateBeowolf\AppData\Local\Discord\app-0.0.295 no modules\discord_overlay\ ????,"[0.0, 0.0]","[0.0, 0.487, 0.513]",1
" "" (( May I recommend the Discord app? There are both desktop and web versions","[0.0, 0.0]","[0.154, 0.679, 0.167]",1
" ""hey  my discord app","[0.0, 0.0]","[0.0, 0.526, 0.474]",2
  honestly my discord app isn't taking it not sure why. I hope it all works out,"[0.175, 0.8944444444444444]","[0.142, 0.522, 0.335]",1
 Who have discord app???Come Chill ; Talk (Neverwinter)  live at ,"[0.13636363636363635, 0.5]","[0.0, 0.712, 0.288]",2
" ""i was on discord on my computerThen the webpage crashed and wouldn't loadThen my computer crashedAnd the iphone app is stuck """"updating""""""","[0.0, 0.0]","[0.0, 0.81, 0.19]",2
  how do I join the server if I have the discord app?,"[0.0, 0.0]","[0.171, 0.62, 0.209]",2
" ""seriously","[-0.3333333333333333, 0.6666666666666666]","[0.0, 0.0, 1.0]",2
  what's the discord I've got the app but I don't know how to get to you,"[0.0, 0.0]","[0.0, 0.883, 0.117]",1
  hopped on discord app just now after doing a Wakey ,"[0.0, 0.0]","[0.0, 0.748, 0.252]",1
 you know I love discord. it's the best app anyone could ever ask for! ,"[0.75, 0.44999999999999996]","[0.406, 0.467, 0.126]",2
" "" Loki does better but the no default app working w/deb files is a pain. OBS","[0.5, 0.5]","[0.097, 0.545, 0.359]",1
  discord xbox app???,"[0.0, 0.0]","[0.0, 0.382, 0.618]",1
" "" discord keeps doing this to me whenever I open it. Deleted app","[0.0, 0.5]","[0.0, 0.787, 0.213]",1
 Im so grateful for the people I found in the Discord app. I was about to have no one scream about TV shows with ,"[0.0, 0.0]","[0.114, 0.623, 0.263]",3
 discord best app (^:,"[1.0, 0.3]","[0.644, 0.096, 0.26]",1
 Come chat with me!  via  check us out :D Lets see how this app works,"[1.0, 1.0]","[0.236, 0.764, 0.0]",3
  My discord app doesn't work properly so get your skype working you filthy scumbag. ,"[-0.4, 0.55]","[0.0, 0.635, 0.365]",1
  so I can delete that Discord app right? Lol,"[0.5428571428571429, 0.6178571428571429]","[0.243, 0.522, 0.235]",1
 discord: a chat app for gamers am i right gamers? XD haha leeroy jenkins 420 dank meemees,"[0.24285714285714285, 0.4178571428571428]","[0.339, 0.54, 0.121]",1
  how do i do the date discord. I have the app. But no one on it.,"[0.0, 0.0]","[0.0, 0.71, 0.29]",2
 Wanna talk to the cutesnak so i have to sit here and guess my Discord password to access the app,"[0.0, 0.0]","[0.0, 0.87, 0.13]",1
Bro download the discord app,"[0.0, 0.0]","[0.0, 0.597, 0.403]",2
" "" Why does the app crash if i try to look in anotger discord? Not always","[0.0, 0.0]","[0.0, 0.69, 0.31]",1
  Ok I have discord like the app on my pc do you go by a diffent name then iflynn i'm probaly over looking something but still,"[0.5, 0.5]","[0.128, 0.802, 0.071]",1
IM getting the discord app now!,"[0.0, 0.0]","[0.0, 0.626, 0.374]",2
" "" bottom of screen","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" ""After upgrading to the Anniversay update","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 discord is such a cute app i'm so thankful for it,"[0.25, 0.75]","[0.444, 0.401, 0.155]",3
  That did the trick... the name of the app appears now and not .discord.discord.,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
  yeah it does everytime I open the Discord app on Windows 7,"[0.0, 0.5]","[0.171, 0.62, 0.209]",1
  I managed to fix it by clicking a notification but. Discord doesn't start up when I try to launch the desktop app :S,"[-0.25, 1.0]","[0.0, 0.707, 0.293]",3
" "" cause in Discord app we get a message saying about a false positive from anti-virus","[-0.0863636363636364, 0.5727272727272728]","[0.208, 0.636, 0.156]",2
 Whoever came up with this Discord app is freaking amazing. Just so you know.I like this thing better than slack!!,"[0.690625, 0.7]","[0.324, 0.484, 0.191]",3
" "" Discord is such a cool app","[0.175, 0.575]","[0.287, 0.375, 0.338]",3
" ""  using the app or the site?what's your discord name? i can dm you","[0.0, 0.0]","[0.0, 0.782, 0.218]",2
 does discord have an app?,"[0.0, 0.0]","[0.0, 0.597, 0.403]",1
 Join my discord here!  its better on the phone or desktop app,"[0.5, 0.5]","[0.315, 0.527, 0.158]",1
 The discord API is really nice! Currently writing a generic web service for managing bots/servers through a web app. Neato~,"[0.25, 0.4666666666666666]","[0.153, 0.724, 0.122]",3
  use electron! :P discord is a web app running locally.,"[0.375, 0.5]","[0.238, 0.55, 0.212]",2
" "" Discord is a Skype like app","[0.0, 0.0]","[0.305, 0.366, 0.329]",3
  same here. But discord is just for IM. If 3G can't load an IM app then there's definitely something wrong.,"[-0.16666666666666666, 0.5083333333333333]","[0.106, 0.667, 0.227]",2
 when you're on discord mobile and you scroll through your camera roll to the point where the app crashes ,"[0.0, 0.0]","[0.0, 0.87, 0.13]",1
  AH ITS EASY TO MAKE AN ACCT AND ITS A MESSAGING APP ON THE PHONE SO IF U CAN MAKE AN ACCT U CAN BE ADDED TO THE DISCORD GROUP,"[0.43333333333333335, 0.8333333333333334]","[0.095, 0.817, 0.088]",1
 Just got the discord app it is really good,"[0.7, 0.6000000000000001]","[0.248, 0.543, 0.209]",3
" "" Send them the invite via text message","[0.0, 0.0]","[0.211, 0.789, 0.0]",2
 Ok. New rule. Not opening up the Discord Mobile App unless someone mentions me.,"[0.13636363636363635, 0.45454545454545453]","[0.13, 0.71, 0.16]",2
  Ait Discord! Im going to reapply soon! Hope to be partner with you ! Btw i love the app. is so ***** Incredible!,"[0.75, 0.75]","[0.285, 0.621, 0.093]",3
do you know of the Discord chat app? That's awesome for connecting gamers too,"[1.0, 1.0]","[0.218, 0.638, 0.144]",2
  can I get an invite to the sub discord server it? The link doesn't let me join even though I have the app on my laptop.,"[0.0, 0.0]","[0.059, 0.772, 0.169]",2
" ""Discord is held back because it's aimed towards gamers","[0.0, 0.0]","[0.0, 0.748, 0.252]",3
" ""  Discord is held back because it's aimed towards gamers","[0.0, 0.0]","[0.0, 0.748, 0.252]",3
  Can you try this version of the app and lmk if it helps? ,"[0.0, 0.0]","[0.178, 0.822, 0.0]",2
I can't post in the discord app as I'm using iOSbeta. But here's the clip feel free to post ,"[0.4, 0.8]","[0.15, 0.727, 0.123]",1
" "" Hey so I had to use the two step authentication thing for a discord I modded","[0.0, 0.0]","[0.0, 0.816, 0.184]",1
  idk from which app I should expect. should be the Discord one or google authenticator?,"[0.0, 0.0]","[0.0, 0.745, 0.255]",1
  From the auth code app or Discord itself?,"[0.0, 0.0]","[0.0, 0.722, 0.278]",2
Hey I have an issue with updating the Discord App for Windows...can You Help me?,"[0.0, 0.0]","[0.155, 0.69, 0.155]",1
" "" i try to log in my acc but it ask me the 2FA code but i dont have my discord acc on authy app","[0.0, 0.0]","[0.121, 0.879, 0.0]",1
  yes but when i use it on the discord app to log in it dont work,"[0.0, 0.0]","[0.101, 0.707, 0.193]",2
  It's an issue that we're currently investigating. What 2FA app did you use to sync Discord with?,"[0.0, 0.4]","[0.0, 0.856, 0.144]",2
  I've tried many codes from the google auth app and none of them let me gain access to discord on either of my pcs.,"[0.5, 0.5]","[0.121, 0.783, 0.096]",1
" "" Which authenticator app did you use? Are you on Android or iOS? Also","[0.0, 0.0]","[0.0, 1.0, 0.0]",1
" "" I need help.My discord is still open","[0.0, 0.5]","[0.0, 0.649, 0.351]",2
 This Discord app is pretty neat,"[0.25, 1.0]","[0.521, 0.252, 0.227]",3
" ""to be fair Discord """"copied"""" Slack","[0.7, 0.9]","[0.256, 0.444, 0.3]",2
" ""Tho I heard that the calls on the app for discord aren't that great :","[0.8, 0.75]","[0.0, 0.647, 0.353]",2
" "" my authentication app thing is deleted..somehow my discord account is logged out","[0.0, 0.0]","[0.0, 0.803, 0.197]",1
  all i had was the regular discord app on my phone,"[0.0, 0.07692307692307693]","[0.0, 0.769, 0.231]",2
" ""OMG! got locked out of my Discord app","[0.0, 0.0]","[0.0, 0.701, 0.299]",3
  Desktop app is fine. Or just use Discord.,"[0.4166666666666667, 0.5]","[0.171, 0.571, 0.257]",3
 Discord is a great app for being a faggot ,"[0.8, 0.75]","[0.27, 0.263, 0.467]",3
  if you select to reload them through the discord app do the previously unused ones still work?,"[-0.16666666666666666, 0.16666666666666666]","[0.0, 0.856, 0.144]",1
 anyone else using iOS Discord app get logged out today? was fine earlier. then booted to login screen. asks for Discord auth after email/pw?,"[0.20833333333333334, 0.5]","[0.063, 0.735, 0.202]",1
" "" big issue guys. discord just logged me out of mobile","[0.0, 0.1]","[0.0, 0.769, 0.231]",3
  Need help signing into Discord as my 2FA app no longer has my info when I reformatted my phone. E-mail I can reach to get help?,"[0.0, 0.0]","[0.214, 0.625, 0.161]",1
  the app rocks! i'm not harping on ya :) All the &lt;3 to Discord!,"[0.625, 1.0]","[0.196, 0.656, 0.148]",3
  You need to use your back up codes that were given to you when you initially set up 2FA inside Discord if your auth app codes..,"[0.0, 0.0]","[0.0, 0.903, 0.097]",1
I would love a discord and Xbox partnership for Xbox one maybe an app,"[0.5, 0.6]","[0.249, 0.592, 0.16]",2
" ""Discord:They had millions in investments","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" ""The desktop """"app"""" for Discord is literally an entire Chrome browser.""","[0.0, 0.625]","[0.0, 0.787, 0.213]",2
  just want to say I love discord beyond belief the app is the best especially when I stream! Easiest way to communicate on stream,"[0.5, 0.6333333333333333]","[0.399, 0.519, 0.082]",3
 discord seems like a good app so far ,"[0.39999999999999997, 0.8]","[0.446, 0.331, 0.223]",1
 Ok I'm deleting the app now. U can add me on discord- its smile attribute.,"[0.4, 0.3]","[0.255, 0.598, 0.147]",1
  Wtf did u do? I don't have room on my phone 4 another app so no Discord 4 me,"[-0.5, 1.0]","[0.0, 0.554, 0.446]",2
  You deleted the authentication app associated with Discord you mean? Do you have your back up codes that were given to you?,"[-0.15625, 0.34375]","[0.0, 0.873, 0.127]",2
 I'm so tempted to download the discord app right now.,"[0.2857142857142857, 0.5357142857142857]","[0.0, 0.769, 0.231]",1
 Thank you guys for the awesome stream! I will be in discord in a bit! Slow app download. It was awesome :3 ,"[0.55, 0.85]","[0.452, 0.465, 0.084]",3
" ""Looks like Skype is taking a page from Discord in their app","[0.0, 0.0]","[0.176, 0.634, 0.19]",2
" ""  Discord keeps glitching","[0.0, 0.0]","[0.0, 0.426, 0.574]",3
if you actually give a fuck download discord the app is not bad at all it's light and I'll give you here email,"[0.08749999999999998, 0.5166666666666666]","[0.102, 0.677, 0.221]",2
" "" I can't change the order of channels or roles in Discord within Franz. It works in the browser app","[0.0, 0.0]","[0.0, 0.863, 0.137]",1
 you DO realise Discord is a web app too?,"[0.0, 0.0]","[0.0, 0.722, 0.278]",2
" "" would love to see a discord app for windows phone &lt;3 keep the good work","[0.6, 0.6000000000000001]","[0.341, 0.529, 0.13]",3
" ""To be fair","[0.7, 0.9]","[0.535, 0.465, 0.0]",2
 this discord is the worst thing on the app ,"[-1.0, 1.0]","[0.0, 0.507, 0.493]",1
" "" hi UD","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  I probs might not get it because it doesn't directly send me to the discord app \:D/,"[-0.05, 0.4]","[0.0, 0.847, 0.153]",1
  Discord App on PC and mobile is not working for me right now... Is there a problem with the connection to Discord? :/,"[0.01785714285714285, 0.7678571428571428]","[0.0, 0.632, 0.368]",1
 Want to join our UMG team? Hop in our discord to find out tryout information! The app is free!,"[0.5, 0.8]","[0.294, 0.598, 0.108]",2
" "" I wanna suggest that you try out Discord as a chat app. It's streamlined","[0.0, 0.0]","[0.0, 0.803, 0.197]",1
  Can you please tell me which programming language was used to build Discord client app? Cause it's amazing. Thanks,"[0.4, 0.55]","[0.337, 0.562, 0.101]",1
 I will never use discord as my main app to call people I am still sticking with skype,"[0.16666666666666666, 0.3333333333333333]","[0.131, 0.869, 0.0]",1
  This discord app is lit to try it out and get on discord and unmute your mic,"[0.0, 0.0]","[0.0, 0.735, 0.265]",1
" ""  The link opens my discord app","[0.0, 0.0]","[0.0, 0.649, 0.351]",1
" "" I HAVE SKYPE","[0.0, 0.0]","[0.0, 1.0, 0.0]",3
  BUT FOR SOME REASON DISCORD IS IN THE APP STORE ,"[0.0, 0.0]","[0.0, 0.717, 0.283]",1
  that moment you want to reply on discord but your mobile app is broken...,"[-0.4, 0.4]","[0.077, 0.8, 0.123]",2
" ""  """"Selling portals from discord app to chat server for 10g. PST""""""","[0.0, 0.0]","[0.0, 0.787, 0.213]",1
 I downloaded Discord (the chat app not the song),"[0.0, 0.0]","[0.0, 0.722, 0.278]",1
  NO DISCORD THE APP FUCK OFF,"[-0.4, 0.6]","[0.0, 0.263, 0.737]",1
  Help with the DeviceSettings? used the app on discord but some names change and don't know how to get the info... vid/guide plz,"[0.0, 0.0]","[0.131, 0.795, 0.074]",2
  Nor do I ? discord ? If I can find the app Icon not the Fuck you update one,"[-0.4, 0.6]","[0.17, 0.687, 0.143]",2
  yo the discord app on windows keeps crashing and then reopening immediately when I'm in a voice chat. any easy fix I'm missing?,"[0.11666666666666667, 0.4416666666666667]","[0.108, 0.709, 0.183]",1
 Joined the Keemstar discord to see if it was as toxic as his Twitter and the amount of spam in the text channel broke the app. Welp.,"[0.0, 0.0]","[0.0, 0.75, 0.25]",1
